index,taxon,lat,lon,value,unit,dataset,datetime,subset,taxons
5522,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1992-06-30 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2837,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1992-06-30 11:30:00,train,[0. 0. 0. 0. 0. 0.]
28361,Chaetoceros,43.4493127255,4.4432190083,337600.0,Nombre par litre,MED,1992-06-30 11:30:00,test,[0.000e+00 0.000e+00 3.376e+05 1.000e+02 0.000e+00 0.000e+00]
424,Dinophysis acuminata,42.874567,3.057233,400.0,Nombre par litre,MED,1992-06-30 13:00:00,train,[400.   0.   0.   0.   0.   0.]
27495,Dinophysis acuminata,43.457109,4.494486,0.0,Nombre par litre,MED,1992-06-30 14:30:00,test,[  0. 400.   0.   0.   0.   0.]
32672,Chaetoceros,43.3238159226,5.0530666765,1600.0,Nombre par litre,MED,1992-07-01 11:45:00,val,[   0.    0. 1600.    0.    0.    0.]
32342,Dinophysis acuminata,43.4129855772,5.1634005918,0.0,Nombre par litre,MED,1992-07-01 14:00:00,val,[0. 0. 0. 0. 0. 0.]
11429,Dinophysis acuminata,43.44318,3.85573,0.0,Nombre par litre,MED,1992-07-06 09:00:00,test,[0. 0. 0. 0. 0. 0.]
33298,Chaetoceros,43.0873189621,5.9064212393,4800.0,Nombre par litre,MED,1992-07-06 10:30:00,val,[ 100.    0. 4800.    0.    0.    0.]
16347,Chaetoceros,43.4343047641,3.6645374015,6000.0,Nombre par litre,MED,1992-07-06 10:30:00,train,[   0.    0. 6000.    0.    0.    0.]
19437,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1992-07-06 11:00:00,train,[0. 0. 0. 0. 0. 0.]
31105,Dinophysis acuminata,43.378148429,4.8457282509,0.0,Nombre par litre,MED,1992-07-06 11:15:00,val,[0. 0. 0. 0. 0. 0.]
11736,Chaetoceros,43.3892333,3.7006861111,7600.0,Nombre par litre,MED,1992-07-06 12:00:00,test,[   0.    0. 7600.    0.    0.    0.]
14116,Dinophysis acuminata,43.5283110091,4.0933773495,0.0,Nombre par litre,MED,1992-07-06 15:00:00,test,[0. 0. 0. 0. 0. 0.]
32343,Dinophysis acuminata,43.4129855772,5.1634005918,0.0,Nombre par litre,MED,1992-07-06 16:00:00,val,[0. 0. 0. 0. 0. 0.]
32674,Dinophysis acuminata,43.3238159226,5.0530666765,0.0,Nombre par litre,MED,1992-07-07 10:00:00,val,[0. 0. 0. 0. 0. 0.]
5523,Dinophysis acuminata,42.8851203029,3.0348687607,50.0,Nombre par litre,MED,1992-07-07 11:00:00,train,[50.  0.  0.  0.  0.  0.]
2838,Chaetoceros,42.8727865115,3.0143685963,2000.0,Nombre par litre,MED,1992-07-07 11:30:00,train,[ 250.    0. 2000.    0.    0.    0.]
425,Dinophysis acuminata,42.874567,3.057233,0.0,Nombre par litre,MED,1992-07-07 13:00:00,train,[0. 0. 0. 0. 0. 0.]
35315,Dinophysis acuminata,42.134664825,9.5406780702,0.0,Nombre par litre,MED,1992-07-08 10:00:00,val,[0. 0. 0. 0. 0. 0.]
36806,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1992-07-08 11:00:00,val,[0. 0. 0. 0. 0. 0.]
27497,Dinophysis acuminata,43.457109,4.494486,0.0,Nombre par litre,MED,1992-07-09 11:00:00,test,[0. 0. 0. 0. 0. 0.]
28364,Dinophysis acuminata,43.4493127255,4.4432190083,0.0,Nombre par litre,MED,1992-07-09 13:00:00,test,[0. 0. 0. 0. 0. 0.]
11430,Dinophysis acuminata,43.44318,3.85573,0.0,Nombre par litre,MED,1992-07-15 09:00:00,test,[0. 0. 0. 0. 0. 0.]
32675,Dinophysis acuminata,43.3238159226,5.0530666765,0.0,Nombre par litre,MED,1992-07-15 09:15:00,val,[0. 0. 0. 0. 0. 0.]
35316,Chaetoceros,42.134664825,9.5406780702,72600.0,Nombre par litre,MED,1992-07-15 10:00:00,val,[    0.  3200. 72600.     0.     0.     0.]
16349,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1992-07-15 10:30:00,train,[0. 0. 0. 0. 0. 0.]
36807,Chaetoceros,42.0768824658,9.7958493007,61600.0,Nombre par litre,MED,1992-07-15 11:00:00,val,[    0.   200. 61600.     0.     0.     0.]
11739,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1992-07-15 12:00:00,test,[0. 0. 0. 0. 0. 0.]
28365,Chaetoceros,43.4493127255,4.4432190083,9200.0,Nombre par litre,MED,1992-07-15 12:00:00,test,[   0.    0. 9200.    0.    0.    0.]
31106,Chaetoceros,43.378148429,4.8457282509,3400.0,Nombre par litre,MED,1992-07-15 14:45:00,val,[   0.    0. 3400.    0.    0.    0.]
32344,Dinophysis acuminata,43.4129855772,5.1634005918,0.0,Nombre par litre,MED,1992-07-15 16:00:00,val,[0. 0. 0. 0. 0. 0.]
35319,Dinophysis acuminata,42.134664825,9.5406780702,0.0,Nombre par litre,MED,1992-07-20 10:00:00,val,[0. 0. 0. 0. 0. 0.]
36810,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1992-07-20 11:00:00,val,[0. 0. 0. 0. 0. 0.]
5524,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1992-07-20 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2840,Chaetoceros,42.8727865115,3.0143685963,36800.0,Nombre par litre,MED,1992-07-20 11:30:00,train,[  100.     0. 36800.     0.     0.     0.]
11740,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1992-07-20 12:00:00,test,[    0.     0. 15200.     0.     0.     0.]
426,Chaetoceros,42.874567,3.057233,35000.0,Nombre par litre,MED,1992-07-20 13:00:00,train,[    0.     0. 35000.     0.     0.     0.]
31108,Dinophysis acuminata,43.378148429,4.8457282509,0.0,Nombre par litre,MED,1992-07-20 14:00:00,val,[0. 0. 0. 0. 0. 0.]
32345,Dinophysis acuminata,43.4129855772,5.1634005918,0.0,Nombre par litre,MED,1992-07-20 15:30:00,val,[0. 0. 0. 0. 0. 0.]
16350,Chaetoceros,43.4343047641,3.6645374015,18100.0,Nombre par litre,MED,1992-07-21 10:30:00,train,[    0.     0. 18100.     0.     0.     0.]
19438,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1992-07-21 11:00:00,train,[0. 0. 0. 0. 0. 0.]
33300,Chaetoceros,43.0873189621,5.9064212393,800.0,Nombre par litre,MED,1992-07-21 16:30:00,val,[  0.   0. 800.   0.   0.   0.]
32676,Chaetoceros,43.3238159226,5.0530666765,18000.0,Nombre par litre,MED,1992-07-21 18:00:00,val,[    0.     0. 18000.     0.     0.     0.]
16352,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1992-07-27 10:30:00,train,[0. 0. 0. 0. 0. 0.]
19439,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1992-07-27 11:00:00,train,[0. 0. 0. 0. 0. 0.]
30544,Chaetoceros,43.38281552,4.8792288294,29200.0,Nombre par litre,MED,1992-07-27 11:00:00,val,[  100.     0. 29200.     0.     0.     0.]
11743,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1992-07-27 12:00:00,test,[0. 0. 0. 0. 0. 0.]
31109,Dinophysis acuminata,43.378148429,4.8457282509,0.0,Nombre par litre,MED,1992-07-27 12:30:00,val,[0. 0. 0. 0. 0. 0.]
24476,Dinophysis acuminata,43.520838,3.909521,0.0,Nombre par litre,MED,1992-07-27 14:00:00,test,[0. 0. 0. 0. 0. 0.]
32346,Dinophysis acuminata,43.4129855772,5.1634005918,0.0,Nombre par litre,MED,1992-07-28 09:00:00,val,[0. 0. 0. 0. 0. 0.]
32678,Dinophysis acuminata,43.3238159226,5.0530666765,0.0,Nombre par litre,MED,1992-07-28 10:00:00,val,[0. 0. 0. 0. 0. 0.]
5525,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1992-07-28 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2842,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1992-07-28 11:30:00,train,[0. 0. 0. 0. 0. 0.]
28367,Dinophysis acuminata,43.4493127255,4.4432190083,0.0,Nombre par litre,MED,1992-07-28 12:00:00,test,[0. 0. 0. 0. 0. 0.]
428,Dinophysis acuminata,42.874567,3.057233,0.0,Nombre par litre,MED,1992-07-28 13:00:00,train,[0. 0. 0. 0. 0. 0.]
27498,Dinophysis acuminata,43.457109,4.494486,0.0,Nombre par litre,MED,1992-07-28 14:00:00,test,[0. 0. 0. 0. 0. 0.]
36811,Chaetoceros,42.0768824658,9.7958493007,3600.0,Nombre par litre,MED,1992-07-30 10:00:00,val,[   0. 2200. 3600.    0.    0.    0.]
33302,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1992-07-30 15:45:00,val,[0. 0. 0. 0. 0. 0.]
32347,Chaetoceros,43.4129855772,5.1634005918,2600.0,Nombre par litre,MED,1992-08-03 08:30:00,val,[   0.    0. 2600.    0.    0.    0.]
35320,Chaetoceros,42.134664825,9.5406780702,45600.0,Nombre par litre,MED,1992-08-03 10:00:00,val,[    0.     0. 45600.     0.     0.     0.]
32679,Chaetoceros,43.3238159226,5.0530666765,800.0,Nombre par litre,MED,1992-08-03 10:00:00,val,[  0.   0. 800.   0.   0.   0.]
36814,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1992-08-03 11:00:00,val,[   0. 4000.    0.    0.    0.    0.]
31110,Dinophysis acuminata,43.378148429,4.8457282509,100.0,Nombre par litre,MED,1992-08-03 12:30:00,val,[100.   0.   0.   0.   0.   0.]
33303,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1992-08-03 17:30:00,val,[0. 0. 0. 0. 0. 0.]
16353,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1992-08-04 10:30:00,train,[0. 0. 0. 0. 0. 0.]
28368,Dinophysis acuminata,43.4493127255,4.4432190083,0.0,Nombre par litre,MED,1992-08-04 10:30:00,test,[0. 0. 0. 0. 0. 0.]
11745,Dinophysis acuminata,43.3892333,3.7006861111,300.0,Nombre par litre,MED,1992-08-04 12:00:00,test,[ 400.    0. 6000.    0.    0.    0.]
27499,Dinophysis acuminata,43.457109,4.494486,100.0,Nombre par litre,MED,1992-08-04 13:30:00,test,[100.   0.   0.   0.   0.   0.]
14117,Dinophysis acuminata,43.5283110091,4.0933773495,0.0,Nombre par litre,MED,1992-08-04 15:00:00,test,[0. 0. 0. 0. 0. 0.]
5526,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1992-08-05 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2843,Chaetoceros,42.8727865115,3.0143685963,8900.0,Nombre par litre,MED,1992-08-05 11:30:00,train,[   0.    0. 8900.    0.    0.    0.]
429,Chaetoceros,42.874567,3.057233,2000.0,Nombre par litre,MED,1992-08-05 13:00:00,train,[   0.    0. 2000.    0.    0.    0.]
30546,Chaetoceros,43.38281552,4.8792288294,142000.0,Nombre par litre,MED,1992-08-06 10:00:00,val,[     0.      0. 142000.      0.      0.      0.]
11431,Dinophysis acuminata,43.44318,3.85573,0.0,Nombre par litre,MED,1992-08-06 10:00:00,test,[0. 0. 0. 0. 0. 0.]
35322,Dinophysis acuminata,42.134664825,9.5406780702,0.0,Nombre par litre,MED,1992-08-10 09:00:00,val,[0. 0. 0. 0. 0. 0.]
30548,Dinophysis acuminata,43.38281552,4.8792288294,0.0,Nombre par litre,MED,1992-08-10 09:00:00,val,[0. 0. 0. 0. 0. 0.]
31111,Chaetoceros,43.378148429,4.8457282509,8800.0,Nombre par litre,MED,1992-08-10 09:15:00,val,[   0.  100. 8800.    0.    0.    0.]
36816,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1992-08-10 10:00:00,val,[0. 0. 0. 0. 0. 0.]
32349,Dinophysis acuminata,43.4129855772,5.1634005918,0.0,Nombre par litre,MED,1992-08-10 13:40:00,val,[0. 0. 0. 0. 0. 0.]
32681,Dinophysis acuminata,43.3238159226,5.0530666765,0.0,Nombre par litre,MED,1992-08-10 14:15:00,val,[0. 0. 0. 0. 0. 0.]
33304,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1992-08-10 18:00:00,val,[0. 0. 0. 0. 0. 0.]
11432,Dinophysis acuminata,43.44318,3.85573,0.0,Nombre par litre,MED,1992-08-11 09:00:00,test,[0. 0. 0. 0. 0. 0.]
16354,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1992-08-11 10:30:00,train,[0. 0. 0. 0. 0. 0.]
19440,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1992-08-11 11:00:00,train,[0. 0. 0. 0. 0. 0.]
28369,Dinophysis acuminata,43.4493127255,4.4432190083,0.0,Nombre par litre,MED,1992-08-11 11:30:00,test,[0. 0. 0. 0. 0. 0.]
11748,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1992-08-11 12:00:00,test,[0. 0. 0. 0. 0. 0.]
27500,Dinophysis acuminata,43.457109,4.494486,0.0,Nombre par litre,MED,1992-08-11 14:15:00,test,[0. 0. 0. 0. 0. 0.]
5527,Dinophysis acuminata,42.8851203029,3.0348687607,150.0,Nombre par litre,MED,1992-08-12 11:00:00,train,[150.   0.   0.   0.   0.   0.]
2845,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1992-08-12 11:30:00,train,[0. 0. 0. 0. 0. 0.]
431,Dinophysis acuminata,42.874567,3.057233,0.0,Nombre par litre,MED,1992-08-12 13:00:00,train,[0. 0. 0. 0. 0. 0.]
35323,Chaetoceros,42.134664825,9.5406780702,73200.0,Nombre par litre,MED,1992-08-17 09:00:00,val,[    0.     0. 73200.     0.     0.     0.]
36817,Chaetoceros,42.0768824658,9.7958493007,262000.0,Nombre par litre,MED,1992-08-17 10:00:00,val,[     0.      0. 262000.      0.      0.      0.]
32682,Chaetoceros,43.3238159226,5.0530666765,1200.0,Nombre par litre,MED,1992-08-17 10:00:00,val,[   0.    0. 1200.    0.    0.    0.]
16355,Chaetoceros,43.4343047641,3.6645374015,315400.0,Nombre par litre,MED,1992-08-17 10:00:00,train,[     0.      0. 315400.      0.      0.      0.]
19441,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1992-08-17 11:00:00,train,[0. 0. 0. 0. 0. 0.]
11749,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1992-08-17 12:00:00,test,[0. 0. 0. 0. 0. 0.]
32350,Chaetoceros,43.4129855772,5.1634005918,28000.0,Nombre par litre,MED,1992-08-17 12:45:00,val,[    0.     0. 28000.     0.     0.     0.]
33305,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1992-08-18 09:15:00,val,[0. 0. 0. 0. 0. 0.]
27501,Dinophysis acuminata,43.457109,4.494486,0.0,Nombre par litre,MED,1992-08-18 09:45:00,test,[0. 0. 0. 0. 0. 0.]
432,Dinophysis acuminata,42.874567,3.057233,0.0,Nombre par litre,MED,1992-08-18 10:30:00,train,[0. 0. 0. 0. 0. 0.]
28370,Dinophysis acuminata,43.4493127255,4.4432190083,0.0,Nombre par litre,MED,1992-08-18 10:30:00,test,[0. 0. 0. 0. 0. 0.]
5528,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1992-08-18 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2846,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1992-08-18 11:30:00,train,[0. 0. 0. 0. 0. 0.]
31114,Dinophysis acuminata,43.378148429,4.8457282509,0.0,Nombre par litre,MED,1992-08-18 12:15:00,val,[0. 0. 0. 0. 0. 0.]
36819,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1992-08-24 10:00:00,val,[0. 0. 0. 0. 0. 0.]
16357,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1992-08-25 10:00:00,train,[0. 0. 0. 0. 0. 0.]
32352,Dinophysis acuminata,43.4129855772,5.1634005918,0.0,Nombre par litre,MED,1992-08-25 10:15:00,val,[0. 0. 0. 0. 0. 0.]
19442,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1992-08-25 10:30:00,train,[0. 0. 0. 0. 0. 0.]
11750,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1992-08-25 11:30:00,test,[0. 0. 0. 0. 0. 0.]
28371,Dinophysis acuminata,43.4493127255,4.4432190083,0.0,Nombre par litre,MED,1992-08-25 11:45:00,test,[0. 0. 0. 0. 0. 0.]
27502,Dinophysis acuminata,43.457109,4.494486,0.0,Nombre par litre,MED,1992-08-25 12:30:00,test,[0. 0. 0. 0. 0. 0.]
31115,Chaetoceros,43.378148429,4.8457282509,600.0,Nombre par litre,MED,1992-08-25 15:10:00,val,[   0. 7600.  600.    0.    0.    0.]
32684,Dinophysis acuminata,43.3238159226,5.0530666765,0.0,Nombre par litre,MED,1992-08-25 16:20:00,val,[0. 0. 0. 0. 0. 0.]
433,Dinophysis acuminata,42.874567,3.057233,0.0,Nombre par litre,MED,1992-08-26 10:00:00,train,[0. 0. 0. 0. 0. 0.]
5529,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1992-08-26 11:30:00,train,[0. 0. 0. 0. 0. 0.]
2847,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1992-08-26 12:00:00,train,[0. 0. 0. 0. 0. 0.]
33306,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1992-08-27 08:30:00,val,[0. 0. 0. 0. 0. 0.]
11433,Dinophysis acuminata,43.44318,3.85573,0.0,Nombre par litre,MED,1992-08-27 09:00:00,test,[0. 0. 0. 0. 0. 0.]
36820,Chaetoceros,42.0768824658,9.7958493007,279600.0,Nombre par litre,MED,1992-08-31 09:00:00,val,[     0.      0. 279600.      0.      0.      0.]
35325,Chaetoceros,42.134664825,9.5406780702,2200.0,Nombre par litre,MED,1992-08-31 10:00:00,val,[   0.    0. 2200.    0.    0.    0.]
16358,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1992-08-31 10:00:00,train,[0. 0. 0. 0. 0. 0.]
31118,Dinophysis acuminata,43.378148429,4.8457282509,0.0,Nombre par litre,MED,1992-08-31 10:30:00,val,[  0. 800.   0.   0.   0.   0.]
19443,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1992-08-31 11:00:00,train,[0. 0. 0. 0. 0. 0.]
28372,Dinophysis acuminata,43.4493127255,4.4432190083,0.0,Nombre par litre,MED,1992-08-31 12:00:00,test,[0. 0. 0. 0. 0. 0.]
27503,Dinophysis acuminata,43.457109,4.494486,0.0,Nombre par litre,MED,1992-08-31 14:00:00,test,[0. 0. 0. 0. 0. 0.]
33307,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1992-08-31 19:00:00,val,[0. 0. 0. 0. 0. 0.]
5530,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1992-09-02 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2848,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1992-09-02 11:30:00,train,[0. 0. 0. 0. 0. 0.]
434,Chaetoceros,42.874567,3.057233,4300.0,Nombre par litre,MED,1992-09-02 12:00:00,train,[   0.    0. 4300.    0.    0.    0.]
16359,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1992-09-07 10:00:00,train,[0. 0. 0. 0. 0. 0.]
30549,Dinophysis acuminata,43.38281552,4.8792288294,0.0,Nombre par litre,MED,1992-09-07 10:15:00,val,[0. 0. 0. 0. 0. 0.]
19444,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1992-09-07 11:00:00,train,[0. 0. 0. 0. 0. 0.]
31120,Chaetoceros,43.378148429,4.8457282509,35500.0,Nombre par litre,MED,1992-09-07 11:00:00,val,[    0.     0. 35500.     0.     0.     0.]
11752,Dinophysis acuminata,43.3892333,3.7006861111,50.0,Nombre par litre,MED,1992-09-07 12:00:00,test,[50.  0.  0.  0.  0.  0.]
32685,Dinophysis acuminata,43.3238159226,5.0530666765,0.0,Nombre par litre,MED,1992-09-08 12:30:00,val,[   0.    0.    0.    0.    0. 4400.]
32353,Dinophysis acuminata,43.4129855772,5.1634005918,0.0,Nombre par litre,MED,1992-09-08 14:00:00,val,[0. 0. 0. 0. 0. 0.]
33308,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1992-09-08 19:00:00,val,[0. 0. 0. 0. 0. 0.]
35327,Dinophysis acuminata,42.134664825,9.5406780702,0.0,Nombre par litre,MED,1992-09-09 09:00:00,val,[0. 0. 0. 0. 0. 0.]
36822,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1992-09-09 10:00:00,val,[  0. 400.   0.   0.   0.   0.]
28373,Dinophysis acuminata,43.4493127255,4.4432190083,0.0,Nombre par litre,MED,1992-09-09 10:50:00,test,[0. 0. 0. 0. 0. 0.]
5531,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1992-09-09 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2849,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1992-09-09 11:30:00,train,[0. 0. 0. 0. 0. 0.]
27504,Dinophysis acuminata,43.457109,4.494486,0.0,Nombre par litre,MED,1992-09-09 11:30:00,test,[0. 0. 0. 0. 0. 0.]
35328,Chaetoceros,42.134664825,9.5406780702,600.0,Nombre par litre,MED,1992-09-14 09:00:00,val,[  0.   0. 600.   0.   0.   0.]
16360,Dinophysis acuminata,43.4343047641,3.6645374015,0.0,Nombre par litre,MED,1992-09-14 10:00:00,train,[0. 0. 0. 0. 0. 0.]
36824,Chaetoceros,42.0768824658,9.7958493007,152400.0,Nombre par litre,MED,1992-09-14 10:30:00,val,[     0.      0. 152400.      0.      0.      0.]
19445,Dinophysis acuminata,43.3776359209,3.5668698951,0.0,Nombre par litre,MED,1992-09-14 10:30:00,train,[0. 0. 0. 0. 0. 0.]
28374,Dinophysis acuminata,43.4493127255,4.4432190083,0.0,Nombre par litre,MED,1992-09-14 10:30:00,test,[0. 0. 0. 0. 0. 0.]
11754,Dinophysis acuminata,43.3892333,3.7006861111,0.0,Nombre par litre,MED,1992-09-14 11:30:00,test,[0. 0. 0. 0. 0. 0.]
27505,Dinophysis acuminata,43.457109,4.494486,0.0,Nombre par litre,MED,1992-09-14 13:00:00,test,[0. 0. 0. 0. 0. 0.]
32354,Dinophysis acuminata,43.4129855772,5.1634005918,0.0,Nombre par litre,MED,1992-09-15 09:00:00,val,[0. 0. 0. 0. 0. 0.]
31122,Dinophysis acuminata,43.378148429,4.8457282509,0.0,Nombre par litre,MED,1992-09-15 10:00:00,val,[0. 0. 0. 0. 0. 0.]
5532,Dinophysis acuminata,42.8851203029,3.0348687607,0.0,Nombre par litre,MED,1992-09-15 11:00:00,train,[0. 0. 0. 0. 0. 0.]
2850,Dinophysis acuminata,42.8727865115,3.0143685963,0.0,Nombre par litre,MED,1992-09-15 11:30:00,train,[0. 0. 0. 0. 0. 0.]
436,Chaetoceros,42.874567,3.057233,2100.0,Nombre par litre,MED,1992-09-15 12:30:00,train,[   0.    0. 2100.    0.    0.    0.]
32687,Dinophysis acuminata,43.3238159226,5.0530666765,0.0,Nombre par litre,MED,1992-09-15 13:00:00,val,[0. 0. 0. 0. 0. 0.]
33309,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1992-09-16 13:45:00,val,[0. 0. 0. 0. 0. 0.]
27506,Dinophysis acuminata,43.457109,4.494486,0.0,Nombre par litre,MED,1992-09-17 11:30:00,test,[0. 0. 0. 0. 0. 0.]
28375,Dinophysis acuminata,43.4493127255,4.4432190083,0.0,Nombre par litre,MED,1992-09-17 12:30:00,test,[0. 0. 0. 0. 0. 0.]
35330,Dinophysis acuminata,42.134664825,9.5406780702,0.0,Nombre par litre,MED,1992-09-21 10:00:00,val,[0. 0. 0. 0. 0. 0.]
36826,Dinophysis acuminata,42.0768824658,9.7958493007,0.0,Nombre par litre,MED,1992-09-21 11:00:00,val,[0. 0. 0. 0. 0. 0.]
33310,Dinophysis acuminata,43.0873189621,5.9064212393,0.0,Nombre par litre,MED,1992-09-21 17:00:00,val,[0. 0. 0. 0. 0. 0.]
28376,Dinophysis acuminata,43.4493127255,4.4432190083,0.0,Nombre par litre,MED,1992-09-22 10:30:00,test,[0. 0. 0. 0. 0. 0.]
27507,Dinophysis acuminata,43.457109,4.494486,0.0,Nombre par litre,MED,1992-09-22 11:30:00,test,[0. 0. 0. 0. 0. 0.]
31123,Chaetoceros,43.378148429,4.8457282509,21600.0,Nombre par litre,MED,1992-09-22 14:15:00,val,[    0.     0. 21600.     0.     0.     0.]
32688,Dinophysis acuminata,43.3238159226,5.0530666765,0.0,Nombre par litre,MED,1992-09-22 15:30:00,val,[0. 0. 0. 0. 0. 0.]
32355,Chaetoceros,43.4129855772,5.1634005918,1200.0,Nombre par litre,MED,1992-09-22 16:15:00,val,[   0.    0. 1200.    0.    0.    0.]
27508,Dinophysis acuminata,43.457109,4.494486,0.0,Nombre par litre,MED,1992-09-24 12:30:00,test,[0. 0. 0. 0. 0. 0.]
28377,Dinophysis acuminata,43.4493127255,4.4432190083,0.0,Nombre par litre,MED,1992-09-24 15:45:00,test,[0. 0. 0. 0. 0. 0.]
35331,Chaetoceros,42.134664825,9.5406780702,182800.0,Nombre par litre,MED,1992-09-28 09:00:00,val,[     0.      0. 182800.      0.      0.      0.]
36827,Chaetoceros,42.0768824658,9.7958493007,142800.0,Nombre par litre,MED,1992-09-28 10:00:00,val,[     0.      0. 142800.      0.      0.      0.]
